filename,timestamp,bbox_id,class_id,x_center,y_center,bbox_width,bbox_height,bbox_area,aspect_ratio
20232902110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.77d107794aed17ca0c1581bc35a5b5cb,2023-10-17 21:10:00,1,0,0.79140625,0.35546875,0.09140625,0.09609375,0.0087835693359375,0.9512195121951218
20232902120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2282c0abdae06cc4a3b61e0f606c587b,2023-10-17 21:20:00,0,0,0.06171875,0.49765625,0.03671875,0.1015625,0.003729248046875,0.36153846153846153
20232902120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2282c0abdae06cc4a3b61e0f606c587b,2023-10-17 21:20:00,1,0,0.790625,0.3546875,0.08984375,0.10078125,0.0090545654296875,0.8914728682170543
20232902130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cc013f05cfddb24ab0c3e5c0ef9c1431,2023-10-17 21:30:00,0,0,0.0609375,0.49765625,0.03671875,0.1,0.0036718750000000002,0.3671875
20232902130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.cc013f05cfddb24ab0c3e5c0ef9c1431,2023-10-17 21:30:00,1,0,0.78984375,0.3546875,0.090625,0.09765625,0.00885009765625,0.9279999999999999
20232902140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.d6f331bc2e9a72ef2a33a8f92f6158a9,2023-10-17 21:40:00,0,0,0.06171875,0.49765625,0.03671875,0.10234375,0.0037579345703125,0.3587786259541985
20232902140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.d6f331bc2e9a72ef2a33a8f92f6158a9,2023-10-17 21:40:00,1,0,0.790625,0.35703125,0.0921875,0.09921875,0.009146728515625,0.9291338582677167
20232902150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.601a53a44bccd911b0f5014728eea918,2023-10-17 21:50:00,0,0,0.0609375,0.49765625,0.0359375,0.103125,0.0037060546874999995,0.34848484848484845
20232902150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.601a53a44bccd911b0f5014728eea918,2023-10-17 21:50:00,1,0,0.78984375,0.35546875,0.0921875,0.09921875,0.009146728515625,0.9291338582677167
20232902200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1683566d940d52be66aecff038ec22ac,2023-10-17 22:00:00,0,0,0.0609375,0.496875,0.0359375,0.1015625,0.00364990234375,0.3538461538461538
20232902200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1683566d940d52be66aecff038ec22ac,2023-10-17 22:00:00,1,0,0.790625,0.35078125,0.09140625,0.09375,0.008569335937499999,0.975
20232902210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.065583ceeb5867cc7ccf924a48ef2ce7,2023-10-17 22:10:00,0,0,0.12890625,0.425,0.040625,0.03125,0.00126953125,1.3
20232902210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.065583ceeb5867cc7ccf924a48ef2ce7,2023-10-17 22:10:00,1,0,0.1640625,0.4640625,0.040625,0.04609375,0.0018725585937500002,0.8813559322033898
20232902210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.065583ceeb5867cc7ccf924a48ef2ce7,2023-10-17 22:10:00,2,0,0.0546875,0.5015625,0.0390625,0.1109375,0.00433349609375,0.35211267605633806
20232902210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.065583ceeb5867cc7ccf924a48ef2ce7,2023-10-17 22:10:00,3,0,0.7890625,0.37421875,0.08125,0.103125,0.00837890625,0.787878787878788
20232902220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7883d5493768f9de0c9b5c3f7d078c59,2023-10-17 22:20:00,0,0,0.0609375,0.50078125,0.0359375,0.09453125,0.003397216796875,0.3801652892561983
20232902220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7883d5493768f9de0c9b5c3f7d078c59,2023-10-17 22:20:00,1,0,0.78984375,0.35625,0.09296875,0.10390625,0.0096600341796875,0.8947368421052632
20232902230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1b4b68c50a67849299756aef5c9eb2f5,2023-10-17 22:30:00,0,0,0.0609375,0.4984375,0.0359375,0.10078125,0.0036218261718749998,0.3565891472868217
20232902230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1b4b68c50a67849299756aef5c9eb2f5,2023-10-17 22:30:00,1,0,0.790625,0.3546875,0.096875,0.1046875,0.0101416015625,0.9253731343283582
20232902240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.14fdb678c1aba0b36b446d77f71f054f,2023-10-17 22:40:00,0,0,0.0609375,0.503125,0.03515625,0.09140625,0.0032135009765625,0.38461538461538464
20232902240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.14fdb678c1aba0b36b446d77f71f054f,2023-10-17 22:40:00,1,0,0.7890625,0.35234375,0.09609375,0.0984375,0.009459228515625001,0.9761904761904763
20232902250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.4ea18cd898c2f3fb97d43a576008b10c,2023-10-17 22:50:00,0,0,0.06015625,0.50546875,0.034375,0.0890625,0.0030615234375000002,0.3859649122807018
20232902250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.4ea18cd898c2f3fb97d43a576008b10c,2023-10-17 22:50:00,1,0,0.7890625,0.35078125,0.0953125,0.1,0.00953125,0.9531249999999999
20232902300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2909e7f10aee81ad9febe64a2d6afa3c,2023-10-17 23:00:00,0,0,0.06015625,0.50546875,0.03515625,0.0875,0.003076171875,0.4017857142857143
20232902300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2909e7f10aee81ad9febe64a2d6afa3c,2023-10-17 23:00:00,1,0,0.7890625,0.35078125,0.0953125,0.1015625,0.00968017578125,0.9384615384615385
20232902310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.238430d66cd6d3a101e82ee0a24acd9e,2023-10-17 23:10:00,0,0,0.05859375,0.50625,0.03203125,0.0875,0.0028027343749999997,0.36607142857142855
20232902310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.238430d66cd6d3a101e82ee0a24acd9e,2023-10-17 23:10:00,1,0,0.78828125,0.36015625,0.103125,0.11796875,0.01216552734375,0.8741721854304636
20232902320_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.d2537a48285e02b4e9b5823a544dcae6,2023-10-17 23:20:00,0,0,0.121875,0.43125,0.04453125,0.021875,0.0009741210937499999,2.035714285714286
20232902320_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.d2537a48285e02b4e9b5823a544dcae6,2023-10-17 23:20:00,1,0,0.0546875,0.50546875,0.03515625,0.08515625,0.0029937744140625003,0.4128440366972477
20232902320_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.d2537a48285e02b4e9b5823a544dcae6,2023-10-17 23:20:00,2,0,0.79296875,0.35859375,0.103125,0.11640625,0.01200439453125,0.8859060402684563
20232902330_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.b1f59468fe6d7a01a7cb92b033a1d49b,2023-10-17 23:30:00,0,0,0.0578125,0.5078125,0.0296875,0.08515625,0.002528076171875,0.34862385321100914
20232902330_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.b1f59468fe6d7a01a7cb92b033a1d49b,2023-10-17 23:30:00,1,0,0.7890625,0.36171875,0.096875,0.12109375,0.011730957031250001,0.8
20232902340_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.785b375c1c713e2737eadc5cb50c96ed,2023-10-17 23:40:00,0,0,0.059375,0.50625,0.034375,0.084375,0.0029003906250000006,0.40740740740740744
20232902340_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.785b375c1c713e2737eadc5cb50c96ed,2023-10-17 23:40:00,1,0,0.78828125,0.3625,0.096875,0.12265625,0.01188232421875,0.7898089171974523
20232902350_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.4cf1e0eedb2e4f69d9eac46a7d9b451c,2023-10-17 23:50:00,0,0,0.059375,0.5015625,0.03515625,0.09140625,0.0032135009765625,0.38461538461538464
20232902350_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.4cf1e0eedb2e4f69d9eac46a7d9b451c,2023-10-17 23:50:00,1,0,0.78984375,0.3609375,0.09765625,0.121875,0.01190185546875,0.8012820512820513
20232910000_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.4219d78a5ca17f1af6e182bd67e7c20c,2023-10-18 00:00:00,0,0,0.06015625,0.50703125,0.0359375,0.08515625,0.003060302734375,0.4220183486238532
20232910000_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.4219d78a5ca17f1af6e182bd67e7c20c,2023-10-18 00:00:00,1,0,0.78984375,0.3609375,0.09921875,0.12578125,0.0124798583984375,0.7888198757763975
20232910000_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.4219d78a5ca17f1af6e182bd67e7c20c,2023-10-18 00:00:00,2,0,0.93125,0.40546875,0.0421875,0.0625,0.00263671875,0.675
20232910010_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6058213263b0d769ac8c0319ebc19eb2,2023-10-18 00:10:00,0,0,0.059375,0.503125,0.0359375,0.0890625,0.00320068359375,0.40350877192982454
20232910010_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6058213263b0d769ac8c0319ebc19eb2,2023-10-18 00:10:00,1,0,0.78984375,0.36171875,0.09921875,0.12890625,0.012789916992187499,0.7696969696969697
20232910010_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6058213263b0d769ac8c0319ebc19eb2,2023-10-18 00:10:00,2,0,0.93203125,0.40625,0.04453125,0.06015625,0.0026788330078125,0.7402597402597403
20232910020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.39f463511bcefa38715d12eb13d872da,2023-10-18 00:20:00,0,0,0.0578125,0.50625,0.03359375,0.08515625,0.0028607177734375,0.39449541284403666
20232910020_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.39f463511bcefa38715d12eb13d872da,2023-10-18 00:20:00,1,0,0.7890625,0.3625,0.09765625,0.128125,0.012512207031249998,0.7621951219512195
20232910030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.3957cd5c424494d5f2cad40a1b1cbde7,2023-10-18 00:30:00,0,0,0.05703125,0.50625,0.03671875,0.0859375,0.003155517578125,0.4272727272727273
20232910030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.3957cd5c424494d5f2cad40a1b1cbde7,2023-10-18 00:30:00,1,0,0.790625,0.36484375,0.10234375,0.13046875,0.013352661132812499,0.7844311377245509
20232910030_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.3957cd5c424494d5f2cad40a1b1cbde7,2023-10-18 00:30:00,2,0,0.92890625,0.40859375,0.0390625,0.06015625,0.002349853515625,0.6493506493506493
20232910040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7a169a99c9cc3988cb72e634498ab944,2023-10-18 00:40:00,0,0,0.79140625,0.3625,0.1046875,0.13203125,0.013822021484374999,0.7928994082840237
20232910040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7a169a99c9cc3988cb72e634498ab944,2023-10-18 00:40:00,1,0,0.05546875,0.50703125,0.034375,0.0875,0.0030078125,0.3928571428571429
20232910040_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7a169a99c9cc3988cb72e634498ab944,2023-10-18 00:40:00,2,0,0.928125,0.40859375,0.0390625,0.0578125,0.00225830078125,0.6756756756756757
20232910050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.f22fe141e4a573bcdb34f55dcc1222c5,2023-10-18 00:50:00,0,0,0.7890625,0.36171875,0.1078125,0.13046875,0.014066162109375,0.8263473053892216
20232910050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.f22fe141e4a573bcdb34f55dcc1222c5,2023-10-18 00:50:00,1,0,0.05625,0.50546875,0.03515625,0.08984375,0.0031585693359375,0.391304347826087
20232910050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.f22fe141e4a573bcdb34f55dcc1222c5,2023-10-18 00:50:00,2,0,0.92890625,0.40859375,0.03671875,0.05625,0.0020654296875,0.6527777777777778
20232910050_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.f22fe141e4a573bcdb34f55dcc1222c5,2023-10-18 00:50:00,3,0,0.12265625,0.43125,0.04921875,0.03984375,0.0019610595703124997,1.2352941176470589
20232910100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.be30b3cbe0db5b821c3aadfa5179d2dd,2023-10-18 01:00:00,0,0,0.78671875,0.3609375,0.11015625,0.12890625,0.0141998291015625,0.8545454545454545
20232910100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.be30b3cbe0db5b821c3aadfa5179d2dd,2023-10-18 01:00:00,1,0,0.05546875,0.503125,0.03515625,0.09375,0.0032958984375,0.375
20232910100_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.be30b3cbe0db5b821c3aadfa5179d2dd,2023-10-18 01:00:00,2,0,0.92890625,0.40625,0.0375,0.0640625,0.0024023437499999995,0.5853658536585367
20232910110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.36549bf1dc934bc1b9cf4edc1a2136bd,2023-10-18 01:10:00,0,0,0.78671875,0.36015625,0.109375,0.12734375,0.013928222656250001,0.8588957055214723
20232910110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.36549bf1dc934bc1b9cf4edc1a2136bd,2023-10-18 01:10:00,1,0,0.05625,0.503125,0.03671875,0.096875,0.00355712890625,0.3790322580645161
20232910110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.36549bf1dc934bc1b9cf4edc1a2136bd,2023-10-18 01:10:00,2,0,0.12734375,0.43125,0.040625,0.03984375,0.00161865234375,1.019607843137255
20232910110_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.36549bf1dc934bc1b9cf4edc1a2136bd,2023-10-18 01:10:00,3,0,0.92890625,0.40859375,0.0359375,0.05703125,0.002049560546875,0.6301369863013698
20232910120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.223a2f4a4886f2da5a1f7ecef2614465,2023-10-18 01:20:00,0,0,0.7890625,0.36484375,0.090625,0.1296875,0.0117529296875,0.6987951807228915
20232910120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.223a2f4a4886f2da5a1f7ecef2614465,2023-10-18 01:20:00,1,0,0.93046875,0.40703125,0.03984375,0.0640625,0.0025524902343749996,0.6219512195121951
20232910120_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.223a2f4a4886f2da5a1f7ecef2614465,2023-10-18 01:20:00,2,0,0.05859375,0.503125,0.03046875,0.10078125,0.0030706787109375,0.3023255813953488
20232910130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7cf3f8e66c0d084526a5c62388187448,2023-10-18 01:30:00,0,0,0.0546875,0.50703125,0.03828125,0.08984375,0.0034393310546875,0.42608695652173917
20232910130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7cf3f8e66c0d084526a5c62388187448,2023-10-18 01:30:00,1,0,0.7875,0.36015625,0.115625,0.12734375,0.01472412109375,0.9079754601226994
20232910130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7cf3f8e66c0d084526a5c62388187448,2023-10-18 01:30:00,2,0,0.12734375,0.43203125,0.03828125,0.04140625,0.0015850830078125001,0.9245283018867926
20232910130_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.7cf3f8e66c0d084526a5c62388187448,2023-10-18 01:30:00,3,0,0.92890625,0.40859375,0.034375,0.05703125,0.0019604492187500003,0.6027397260273973
20232910140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.5d3c5e725e4efecf9b10203634f68f6f,2023-10-18 01:40:00,0,0,0.78828125,0.36015625,0.11171875,0.1265625,0.014139404296875,0.8827160493827161
20232910140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.5d3c5e725e4efecf9b10203634f68f6f,2023-10-18 01:40:00,1,0,0.1234375,0.43203125,0.0453125,0.0421875,0.00191162109375,1.074074074074074
20232910140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.5d3c5e725e4efecf9b10203634f68f6f,2023-10-18 01:40:00,2,0,0.0671875,0.50859375,0.06953125,0.084375,0.00586669921875,0.8240740740740741
20232910140_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.5d3c5e725e4efecf9b10203634f68f6f,2023-10-18 01:40:00,3,0,0.9296875,0.40625,0.03671875,0.0625,0.002294921875,0.5875
20232910150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.dd86ab667a88a8e20d639ab673b7627d,2023-10-18 01:50:00,0,0,0.7890625,0.3609375,0.109375,0.1265625,0.013842773437499999,0.8641975308641976
20232910150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.dd86ab667a88a8e20d639ab673b7627d,2023-10-18 01:50:00,1,0,0.053125,0.5,0.0375,0.09921875,0.0037207031249999996,0.3779527559055118
20232910150_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.dd86ab667a88a8e20d639ab673b7627d,2023-10-18 01:50:00,2,0,0.1234375,0.4328125,0.04296875,0.04140625,0.0017791748046875,1.0377358490566038
20232910200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.b43f2a471855299aae3e1e437a248dd0,2023-10-18 02:00:00,0,0,0.79140625,0.36015625,0.1140625,0.12890625,0.014703369140625,0.8848484848484848
20232910200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.b43f2a471855299aae3e1e437a248dd0,2023-10-18 02:00:00,1,0,0.05390625,0.5046875,0.040625,0.09140625,0.0037133789062499998,0.4444444444444445
20232910200_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.b43f2a471855299aae3e1e437a248dd0,2023-10-18 02:00:00,2,0,0.1234375,0.43203125,0.04453125,0.0421875,0.0018786621093750003,1.0555555555555556
20232910210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c5b933fdd77c6e2f9a1f940512e1abe4,2023-10-18 02:10:00,0,0,0.790625,0.36015625,0.11640625,0.12890625,0.0150054931640625,0.9030303030303031
20232910210_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.c5b933fdd77c6e2f9a1f940512e1abe4,2023-10-18 02:10:00,1,0,0.05546875,0.5078125,0.0421875,0.08984375,0.003790283203125,0.46956521739130436
20232910220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.bbee57639d36cbffa4d0f87d66ee7068,2023-10-18 02:20:00,0,0,0.790625,0.3609375,0.11171875,0.1296875,0.014488525390625001,0.8614457831325301
20232910220_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.bbee57639d36cbffa4d0f87d66ee7068,2023-10-18 02:20:00,1,0,0.0546875,0.50390625,0.04140625,0.09453125,0.0039141845703125,0.4380165289256198
20232910230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2a5431f43faaf975e7c9f7d742d7daa8,2023-10-18 02:30:00,0,0,0.78984375,0.3609375,0.115625,0.1296875,0.014995117187500002,0.891566265060241
20232910230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2a5431f43faaf975e7c9f7d742d7daa8,2023-10-18 02:30:00,1,0,0.0515625,0.49921875,0.0390625,0.1,0.00390625,0.390625
20232910230_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.2a5431f43faaf975e7c9f7d742d7daa8,2023-10-18 02:30:00,2,0,0.92890625,0.40703125,0.0390625,0.05234375,0.002044677734375,0.7462686567164178
20232910240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1b5b24ad6772cb87cc1ac00f70ac0e3d,2023-10-18 02:40:00,0,0,0.78984375,0.36015625,0.11484375,0.12734375,0.014624633789062499,0.9018404907975459
20232910240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1b5b24ad6772cb87cc1ac00f70ac0e3d,2023-10-18 02:40:00,1,0,0.05546875,0.4984375,0.0453125,0.10703125,0.004849853515625,0.4233576642335766
20232910240_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1b5b24ad6772cb87cc1ac00f70ac0e3d,2023-10-18 02:40:00,2,0,0.928125,0.40625,0.040625,0.053125,0.002158203125,0.7647058823529412
20232910250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.3f08552f859205c4ccd37c1cc1e3ad54,2023-10-18 02:50:00,0,0,0.78984375,0.3609375,0.096875,0.13046875,0.012639160156249999,0.7425149700598803
20232910250_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.3f08552f859205c4ccd37c1cc1e3ad54,2023-10-18 02:50:00,1,0,0.06484375,0.50546875,0.059375,0.1546875,0.0091845703125,0.3838383838383838
20232910300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1406ae48bbea850ec3f96c244e0d4bd7,2023-10-18 03:00:00,0,0,0.790625,0.359375,0.115625,0.12890625,0.014904785156250001,0.896969696969697
20232910300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1406ae48bbea850ec3f96c244e0d4bd7,2023-10-18 03:00:00,1,0,0.0515625,0.4984375,0.03984375,0.1109375,0.004420166015624999,0.35915492957746475
20232910300_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.1406ae48bbea850ec3f96c244e0d4bd7,2023-10-18 03:00:00,2,0,0.92421875,0.4046875,0.0359375,0.05234375,0.0018811035156249998,0.6865671641791045
20232910310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.72ec7d5c466c4819bd53abc98bde9c34,2023-10-18 03:10:00,0,0,0.790625,0.36015625,0.11640625,0.125,0.01455078125,0.93125
20232910310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.72ec7d5c466c4819bd53abc98bde9c34,2023-10-18 03:10:00,1,0,0.0640625,0.50234375,0.06484375,0.1046875,0.006788330078125001,0.6194029850746269
20232910310_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.72ec7d5c466c4819bd53abc98bde9c34,2023-10-18 03:10:00,2,0,0.92265625,0.40546875,0.03515625,0.0515625,0.001812744140625,0.6818181818181819
20232910320_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.08aad0a12eb22ad626ac93c5a053af21,2023-10-18 03:20:00,0,0,0.790625,0.35859375,0.11796875,0.125,0.01474609375,0.94375
20232910320_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.08aad0a12eb22ad626ac93c5a053af21,2023-10-18 03:20:00,1,0,0.0515625,0.50546875,0.0390625,0.0984375,0.00384521484375,0.39682539682539686
20232910320_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.08aad0a12eb22ad626ac93c5a053af21,2023-10-18 03:20:00,2,0,0.9234375,0.4046875,0.0359375,0.053125,0.0019091796874999999,0.676470588235294
20232910330_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.898379b2d2abfa28d8733f4a15173645,2023-10-18 03:30:00,0,0,0.79140625,0.3578125,0.1171875,0.12578125,0.014739990234375002,0.9316770186335402
20232910330_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.898379b2d2abfa28d8733f4a15173645,2023-10-18 03:30:00,1,0,0.05234375,0.5046875,0.040625,0.09765625,0.00396728515625,0.41600000000000004
20232910340_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.fe365d0b10f99e5ee21032adcb5839d4,2023-10-18 03:40:00,0,0,0.790625,0.35859375,0.11796875,0.1234375,0.014561767578125,0.9556962025316456
20232910340_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.fe365d0b10f99e5ee21032adcb5839d4,2023-10-18 03:40:00,1,0,0.05078125,0.50390625,0.0390625,0.096875,0.0037841796875,0.4032258064516129
20232910350_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.485e85717266c43b2a9cbe1845acac47,2023-10-18 03:50:00,0,0,0.78984375,0.3578125,0.1203125,0.12421875,0.014945068359375,0.9685534591194969
20232910350_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.485e85717266c43b2a9cbe1845acac47,2023-10-18 03:50:00,1,0,0.05234375,0.50703125,0.03984375,0.0921875,0.003673095703125,0.43220338983050843
20232910400_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.bd4aee8a5d0e7a0eb1e5c010db2dbe6b,2023-10-18 04:00:00,0,0,0.790625,0.35859375,0.11953125,0.1234375,0.014754638671875,0.9683544303797469
20232910400_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.bd4aee8a5d0e7a0eb1e5c010db2dbe6b,2023-10-18 04:00:00,1,0,0.0515625,0.50625,0.040625,0.09375,0.0038085937500000003,0.43333333333333335
20232910400_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.bd4aee8a5d0e7a0eb1e5c010db2dbe6b,2023-10-18 04:00:00,2,0,0.92265625,0.40234375,0.0359375,0.0640625,0.0023022460937499995,0.5609756097560976
20232910410_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.0588e67c0237af869b94e3b9907a072a,2023-10-18 04:10:00,0,0,0.7890625,0.35859375,0.121875,0.12421875,0.01513916015625,0.9811320754716981
20232910410_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.0588e67c0237af869b94e3b9907a072a,2023-10-18 04:10:00,1,0,0.053125,0.50390625,0.0453125,0.09921875,0.004495849609375,0.4566929133858268
20232910420_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.acd4fd133cae804dd84f603e0f71bd9e,2023-10-18 04:20:00,0,0,0.78828125,0.35859375,0.12421875,0.1234375,0.015333251953125002,1.0063291139240507
20232910420_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.acd4fd133cae804dd84f603e0f71bd9e,2023-10-18 04:20:00,1,0,0.065625,0.50859375,0.071875,0.109375,0.007861328124999999,0.6571428571428571
20232910430_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.8c8a871400bcda6b82787902d1dcf6a6,2023-10-18 04:30:00,0,0,0.7890625,0.3578125,0.1234375,0.1234375,0.015236816406250001,1.0
20232910430_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.8c8a871400bcda6b82787902d1dcf6a6,2023-10-18 04:30:00,1,0,0.92265625,0.3875,0.0375,0.09140625,0.003427734375,0.41025641025641024
20232910440_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.d91747ebf75557884b513890b6033ef6,2023-10-18 04:40:00,0,0,0.78828125,0.35859375,0.12265625,0.12265625,0.015044555664062499,1.0
20232910440_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.d91747ebf75557884b513890b6033ef6,2023-10-18 04:40:00,1,0,0.06484375,0.5109375,0.06953125,0.1,0.006953125000000001,0.6953125
20232910440_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.d91747ebf75557884b513890b6033ef6,2023-10-18 04:40:00,2,0,0.92265625,0.38671875,0.0359375,0.0890625,0.00320068359375,0.40350877192982454
20232910450_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.05c1090fc6f206a9ba46a947f1ca9808,2023-10-18 04:50:00,0,0,0.78828125,0.3578125,0.1203125,0.12421875,0.014945068359375,0.9685534591194969
20232910450_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.05c1090fc6f206a9ba46a947f1ca9808,2023-10-18 04:50:00,1,0,0.9234375,0.4015625,0.040625,0.059375,0.0024121093749999998,0.6842105263157895
20232910450_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.05c1090fc6f206a9ba46a947f1ca9808,2023-10-18 04:50:00,2,0,0.0625,0.50234375,0.06328125,0.1078125,0.006822509765625,0.5869565217391304
20232910500_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.558a87629bc96b7fb2598b1cf275402a,2023-10-18 05:00:00,0,0,0.7875,0.36015625,0.1203125,0.1203125,0.014475097656250002,1.0
20232910510_GOES18-ABI-FD-Sandwich-678x678_jpg.rf.6cae16add7a95284bbcf0c402f82f58e,2023-10-18 05:10:00,0,0,0.78515625,0.36015625,0.1265625,0.121875,0.015424804687499998,1.0384615384615385
